run,game,turn,seat,blanks,rack_tiles,wall_ms,cpu_ms
1788516924,1,25,1,0,7,0.3245,0.2785
1788516924,1,26,0,0,7,0.3097,0.2641
1788516924,1,27,1,0,7,0.2174,0.1896
1788516924,1,28,0,0,7,0.1865,0.1692
1788516924,1,29,1,0,7,0.2513,0.2282
1788516924,1,30,0,0,7,0.2430,0.2207
1788516924,1,31,1,0,7,0.3475,0.3084
1788516924,1,32,0,0,4,0.5057,0.4565
1788516924,1,33,1,0,3,0.2065,0.1835
1788516924,1,34,0,0,3,0.1600,0.1425
1788516924,1,35,1,0,2,0.2634,0.2616
1788516924,2,0,0,0,7,0.5787,0.5306
1788516924,2,1,1,0,7,1.1294,1.0399
1788516924,2,2,0,0,7,1.4502,1.3279
1788516924,2,3,1,0,7,1.2419,1.1274
1788516924,2,4,0,0,7,0.4869,0.4529
1788516924,2,5,1,0,7,0.6276,0.5803
1788516924,2,6,0,0,7,0.4209,0.3853
1788516924,2,7,1,0,7,0.2925,0.2645
1788516924,2,8,0,0,7,0.2811,0.2546
1788516924,2,9,1,0,7,0.3357,0.3073
1788516924,2,10,0,1,7,0.9666,0.8868
1788516924,2,11,1,1,7,0.7625,0.6992
1788516924,2,12,0,0,7,0.2170,0.1965
1788516924,2,13,1,0,7,0.2225,0.2022
1788516924,2,14,0,0,7,0.2137,0.1977
1788516924,2,15,1,0,7,0.2857,0.2591
1788516924,2,16,0,0,7,0.2653,0.2397
1788516924,2,17,1,0,7,0.2629,0.2377
1788516924,2,18,0,0,7,0.3464,0.3127
1788516924,2,19,1,0,7,0.2326,0.1952
1788516924,2,20,0,0,7,0.1941,0.1771
1788516924,2,21,1,0,7,0.3757,0.3150
1788516924,2,22,0,0,7,0.2472,0.2231
1788516924,2,23,1,0,7,0.3044,0.2819
1788516924,2,24,0,0,7,0.2266,0.2059
1788516924,2,25,1,0,7,0.1739,0.1563
1788516924,2,26,0,0,7,0.1755,0.1577
1788516924,2,27,1,0,7,0.1712,0.1537
1788516924,2,28,0,0,7,0.1741,0.1565
1788516924,2,29,1,0,7,0.1767,0.1535
1788516924,2,30,0,0,7,0.5665,0.0685
1788516924,3,0,0,0,7,0.4017,0.5548
1788516924,3,1,1,0,7,1.0345,0.9598
1788516924,3,2,0,0,7,0.9363,0.8512
1788516924,3,3,1,0,7,0.8441,0.7776
1788516924,3,4,0,0,7,1.1943,1.0997
1788516924,3,5,1,0,7,1.3216,1.2212
1788516924,3,6,0,0,7,0.6317,0.5675
1788516924,3,7,1,0,7,0.3975,0.3611
1788516924,3,8,0,0,7,0.4518,0.4106
1788516924,3,9,1,0,7,0.3424,0.3127
1788516924,3,10,0,0,7,0.2787,0.2511
1788516924,3,11,1,0,7,0.2560,0.2321
1788516924,3,12,0,0,7,0.3419,0.3073
1788516924,3,13,1,0,7,0.2155,0.1960
1788516924,3,14,0,0,7,0.2955,0.2689
1788516924,3,15,1,1,7,0.9578,0.8720
1788516924,3,16,0,0,7,0.3860,0.3652
1788516924,3,17,1,0,7,0.2429,0.2180
1788516924,3,18,0,1,7,1.5923,1.4728
1788516924,3,19,1,0,7,0.3354,0.2974
1788516924,3,20,0,0,7,0.3268,0.2976
1788516924,3,21,1,0,7,0.2811,0.2553
1788516924,3,22,0,0,7,0.3018,0.2400
1788516924,3,23,1,0,7,0.3328,0.2736
1788516924,3,24,0,0,7,0.3047,0.2722
1788516924,3,25,1,0,7,0.2449,0.2174
1788516924,3,26,0,0,7,0.2207,0.1990
1788516924,3,27,1,0,7,0.1668,0.1514
1788516924,3,28,0,0,7,0.1904,0.1732
1788516924,3,29,1,0,7,0.1444,0.1219
1788516924,3,30,0,0,7,0.1848,0.1655
1788516924,3,31,1,0,7,0.1343,0.1202
1788516924,3,32,0,0,7,0.1677,0.1509
1788516924,3,33,1,0,7,0.1313,0.1171
1788516924,3,34,0,0,7,0.1653,0.0390
1788516924,4,0,0,0,7,0.3678,0.3256
1788516924,4,1,1,0,7,0.4135,0.3798
1788516924,4,2,0,1,7,1.2702,1.1740
1788516924,4,3,1,0,7,1.1964,1.1023
1788516924,4,4,0,1,7,6.5721,6.0672
1788516924,4,5,1,0,7,0.8238,0.7514
1788516924,4,6,0,0,7,0.3209,0.2909
1788516924,4,7,1,0,7,0.6015,0.5434
1788516924,4,8,0,1,7,2.0825,1.9159
1788516924,4,9,1,0,7,0.6599,0.5973
1788516924,4,10,0,0,7,0.3749,0.3444
1788516924,4,11,1,0,7,0.4827,0.4337
1788516924,4,12,0,0,7,0.3116,0.2871
1788516924,4,13,1,0,7,0.3287,0.3001
1788516924,4,14,0,0,7,0.2315,0.2050
1788516924,4,15,1,0,7,0.3034,0.2804
1788516924,4,16,0,0,7,0.1960,0.1765
1788516924,4,17,1,0,7,0.2071,0.2479
1788516924,4,18,0,0,7,0.2767,0.2496
1788516924,4,19,1,0,7,0.2463,0.2230
1788516924,4,20,0,0,7,0.1447,0.1290
1788516924,4,21,1,0,7,0.1390,0.1260
1788516924,4,22,0,0,7,0.2673,0.2564
1788516924,4,23,1,0,7,0.2330,0.1959
1788516924,4,24,0,0,7,0.2055,0.1825
1788516924,4,25,1,0,7,0.1996,0.1809
1788516924,5,0,0,0,7,0.3451,0.3171
1788516924,5,1,1,0,7,0.7205,0.6598
1788516924,5,2,0,0,7,3.8565,3.5991
1788516924,5,3,1,0,7,1.7628,1.6262
1788516924,5,4,0,0,7,1.7284,1.5913
1788516924,5,5,1,0,7,1.0177,0.9390
1788516924,5,6,0,0,7,1.2021,1.0851
1788516924,5,7,1,0,7,1.0186,0.9329
1788516924,5,8,0,0,7,0.6702,0.5849
1788516924,5,9,1,0,7,0.5114,0.4646
1788516924,5,10,0,0,7,0.4344,0.3916
1788516924,5,11,1,0,7,0.3592,0.3294
1788516924,5,12,0,1,7,3.3860,3.1365
1788516924,5,13,1,0,7,0.3740,0.3404
1788516924,5,14,0,0,7,0.3502,0.3209
1788516924,5,15,1,0,7,0.4561,0.4197
1788516924,5,16,0,0,7,0.3463,0.3120
1788516924,5,17,1,0,7,0.3715,0.3426
1788516924,5,18,0,0,7,0.6793,0.6302
1788516924,5,19,1,0,7,0.4111,0.3725
1788516924,5,20,0,0,7,0.2977,0.2726
1788516924,5,21,1,0,7,0.2536,0.2261
1788516924,5,22,0,0,7,0.2809,0.2592
1788516924,5,23,1,0,7,0.2212,0.2018
1788516924,5,24,0,0,7,0.2683,0.2264
1788516924,5,25,1,0,7,0.3549,0.3228
1788516924,5,26,0,0,7,0.2082,0.1876
1788516924,5,27,1,0,7,0.2520,0.2182
1788516924,5,28,0,0,7,0.2080,0.1841
1788516924,5,29,1,0,7,0.3926,0.3592
1788516924,5,30,0,0,7,0.3641,0.3221
1788516924,5,31,1,1,6,0.6248,0.5677
1788516924,5,32,0,0,6,0.1610,0.1440
1788516924,5,33,1,0,5,0.1752,0.1575
1788516924,5,34,0,0,6,0.1459,0.1304
1788516924,5,35,1,0,4,0.1688,0.1518
1788516924,5,36,0,0,6,0.2101,0.1763
1788516924,5,37,1,0,3,0.1636,0.1498
1788516924,5,38,0,0,5,0.2102,0.1876
1788516924,5,39,1,0,1,0.1473,0.1309
1788516924,6,0,0,0,7,0.1303,0.1163
1788516924,6,1,1,0,7,0.9288,0.8620
1788516924,6,2,0,0,7,0.9254,0.8518
1788516924,6,3,1,0,7,0.8208,0.7406
1788516924,6,4,0,0,7,1.3687,1.2600
1788516924,6,5,1,0,7,0.4757,0.4166
1788516924,6,6,0,0,7,0.3696,0.3440
1788516924,6,7,1,0,7,0.2480,0.2233
1788516924,6,8,0,0,7,1.7494,1.6181
1788516924,6,9,1,0,7,0.3324,0.3042
1788516924,6,10,0,0,7,0.3166,0.2912
1788516924,6,11,1,0,7,0.2350,0.1988
1788516924,6,12,0,0,7,0.2479,0.2225
1788516924,6,13,1,0,7,0.2247,0.2119
1788516924,6,14,0,0,7,0.1951,0.1740
1788516924,6,15,1,0,7,0.2139,0.1950
1788516924,6,16,0,0,7,0.3312,0.2900
1788516924,6,17,1,0,7,0.1861,0.1708
1788516924,6,18,0,0,7,0.1952,0.1642
1788516924,6,19,1,0,7,0.2725,0.2821
1788516924,6,20,0,0,7,0.1978,0.1733
1788516924,6,21,1,0,7,0.2164,0.1947
1788516924,6,22,0,0,7,0.1934,0.1773
1788516924,6,23,1,0,7,0.2172,0.1969
1788516924,6,24,0,0,7,0.2078,0.1873
1788516924,6,25,1,0,7,0.2019,0.1800
1788516924,6,26,0,0,7,0.2616,0.2389
1788516924,6,27,1,0,7,0.1817,0.1625
1788516924,6,28,0,0,7,0.1742,0.1577
1788516924,6,29,1,0,7,0.2046,0.1875
1788516924,6,30,0,0,7,0.2325,0.2133
1788516924,6,31,1,0,7,0.3507,0.3116
1788516924,6,32,0,0,7,0.2682,0.2517
1788516924,6,33,1,0,7,0.2640,0.2428
1788516924,6,34,0,0,7,0.4576,0.4213
1788516924,6,35,1,0,7,0.7421,0.6804
1788516924,6,36,0,0,7,0.4654,0.4444
1788516924,6,37,1,1,7,3.4927,3.2254
1788516924,6,38,0,1,7,1.2653,1.1642
1788516924,6,39,1,0,6,0.3345,0.3011
1788516924,6,40,0,0,5,0.2167,0.1961
1788516924,6,41,1,0,5,0.3016,0.2735
1788516924,6,42,0,0,4,0.2086,0.1912
1788516924,6,43,1,0,2,0.1385,0.1250
1788516924,6,44,0,0,2,0.1365,0.1234
1788516924,6,45,1,0,1,0.1209,0.1073
1788516924,7,0,0,0,7,0.8138,0.7532
1788516924,7,1,1,0,7,1.3808,1.2608
1788516924,7,2,0,0,7,1.6558,1.5248
1788516924,7,3,1,0,7,0.8170,0.7461
1788516924,7,4,0,0,7,0.5025,0.4789
1788516924,7,5,1,0,7,0.3830,0.3590
1788516924,7,6,0,0,7,0.4481,0.4090
1788516924,7,7,1,0,7,0.3888,0.3527
1788516924,7,8,0,0,7,0.5633,0.5015
1788516924,7,9,1,0,7,0.3556,0.3122
1788516924,7,10,0,0,7,0.4492,0.4032
1788516924,7,11,1,0,7,0.3617,0.3283
1788516924,7,12,0,0,7,0.4705,0.4179
1788516924,7,13,1,0,7,0.4117,0.4068
1788516924,7,14,0,0,7,0.4417,0.4018
1788516924,7,15,1,0,7,0.4919,0.4447
1788516924,7,16,0,0,7,0.4285,0.3871
1788516924,7,17,1,0,7,0.2384,0.2129
1788516924,7,18,0,0,7,0.2170,0.1928
1788516924,7,19,1,0,7,0.1973,0.1785
1788516924,7,20,0,0,7,0.2021,0.1825
1788516924,7,21,1,0,7,0.2518,0.2236
1788516924,7,22,0,0,7,0.2354,0.2085
1788516924,7,23,1,0,7,0.2082,0.1861
1788516924,7,24,0,0,7,0.2376,0.2149
1788516924,7,25,1,0,7,0.7225,0.6499
1788516924,7,26,0,1,7,2.1106,1.9442
1788516924,7,27,1,1,7,3.2104,2.9594
1788516924,7,28,0,0,7,0.2421,0.2127
1788516924,7,29,1,0,7,0.2215,0.1960
1788516924,7,30,0,0,7,0.2086,0.1860
1788516924,7,31,1,0,7,0.4056,0.3638
1788516924,7,32,0,0,7,0.1951,0.1751
1788516924,7,33,1,0,7,0.2506,0.2272
1788516924,7,34,0,0,7,0.1806,0.1624
1788516924,7,35,1,0,7,0.2735,0.2491
1788516924,7,36,0,0,7,0.2432,0.2217
1788516924,7,37,1,0,7,0.1927,0.1743
1788516924,7,38,0,0,7,0.3910,0.3558
1788516924,7,39,1,0,7,0.2366,0.2102
1788516924,7,40,0,0,7,0.2133,0.1868
1788516924,7,41,1,0,6,0.2061,0.1873
1788516924,7,42,0,0,6,0.1846,0.1721
1788516924,7,43,1,0,3,0.1449,0.1302
1788516924,7,44,0,0,5,0.1920,0.1785
1788516924,7,45,1,0,2,0.1256,0.1118
1788516924,7,46,0,0,3,0.1695,0.1531
1788516924,7,47,1,0,2,0.1262,0.1137
1788516924,7,48,0,0,2,0.1118,0.0986
1788516924,7,49,1,0,2,0.1045,0.0950
1788516924,7,50,0,0,2,0.1073,0.0968
1788516924,7,51,1,0,2,0.1035,0.0930
1788516924,7,52,0,0,2,0.1075,0.0962
1788516924,8,0,0,0,7,0.6599,0.5927
1788516924,8,1,1,0,7,1.1212,1.0256
1788516924,8,2,0,1,7,4.4164,4.0770
1788516924,8,3,1,0,7,0.6122,0.5555
1788516924,8,4,0,0,7,0.6727,0.5946
1788516924,8,5,1,0,7,0.6859,0.6209
1788516924,8,6,0,0,7,0.7422,0.6789
1788516924,8,7,1,0,7,0.4348,0.3432
1788516924,8,8,0,0,7,0.4072,0.3707
1788516924,8,9,1,0,7,0.4219,0.3880
1788516924,8,10,0,0,7,0.5331,0.4868
1788516924,8,11,1,0,7,0.2424,0.2177
1788516924,8,12,0,0,7,0.1745,0.1574
1788516924,8,13,1,0,7,0.3786,0.3443
1788516924,8,14,0,0,7,0.3227,0.2894
1788516924,8,15,1,0,7,0.3306,0.2970
1788516924,8,16,0,0,7,0.1841,0.1665
1788516924,8,17,1,0,7,0.2921,0.2642
1788516924,8,18,0,0,7,0.2098,0.1827
1788516924,8,19,1,0,7,0.2882,0.2633
1788516924,8,20,0,0,7,0.1482,0.1343
1788516924,8,21,1,0,7,0.1936,0.1753
1788516924,8,22,0,0,7,0.1597,0.1439
1788516924,8,23,1,0,7,0.1677,0.1511
1788516924,8,24,0,0,7,0.1673,0.1488
1788516924,8,25,1,0,7,0.1916,0.1712
1788516924,8,26,0,0,7,0.2193,0.1970
1788516924,8,27,1,0,7,0.2003,0.1815
1788516924,8,28,0,0,7,0.2601,0.2368
1788516924,8,29,1,1,7,0.9227,0.8489
1788516924,8,30,0,0,7,0.2846,0.2572
1788516924,8,31,1,0,7,0.2146,0.1948
1788516924,8,32,0,0,6,0.1859,0.1680
1788516924,8,33,1,0,5,0.1560,0.1414
1788516924,8,34,0,0,5,0.1553,0.1397
1788516924,8,35,1,0,4,0.1902,0.1727
1788516924,8,36,0,0,3,0.1262,0.1114
1788516924,8,37,1,0,3,0.1743,0.1466
1788516924,8,38,0,0,2,0.1415,0.1331
1788516924,8,39,1,0,1,0.0997,0.0885
1788516924,8,40,0,0,1,0.0978,0.0883
1788516924,8,41,1,0,1,0.0948,0.0836
1788516924,8,42,0,0,1,0.0949,0.0837
1788516924,8,43,1,0,1,0.0943,0.0832
1788516924,8,44,0,0,1,0.0969,0.0840
1788516924,9,0,0,0,7,0.1740,0.1576
1788516924,9,1,1,0,7,0.3905,0.3563
1788516924,9,2,0,0,7,0.5966,0.5481
1788516924,9,3,1,0,7,0.1760,0.1571
1788516924,9,4,0,0,7,0.2648,0.2389
1788516924,9,5,1,0,7,0.1987,0.1815
1788516924,9,6,0,0,7,0.2311,0.2098
1788516924,9,7,1,0,7,0.2902,0.2640
1788516924,9,8,0,0,7,0.3571,0.3149
1788516924,9,9,1,1,7,6.8979,6.3639
1788516924,9,10,0,0,7,0.3623,0.3277
1788516924,9,11,1,0,7,0.3700,0.3390
1788516924,9,12,0,0,7,0.2694,0.2179
1788516924,9,13,1,0,7,0.2647,0.2426
1788516924,9,14,0,0,7,0.2538,0.2317
1788516924,9,15,1,0,7,0.2302,0.2083
1788516924,9,16,0,0,7,0.2968,0.2658
1788516924,9,17,1,0,7,0.2254,0.2052
1788516924,9,18,0,0,7,0.3372,0.2966
1788516924,9,19,1,0,7,0.2394,0.2156
1788516924,9,20,0,1,7,0.8421,0.7760
1788516924,9,21,1,0,7,0.2549,0.2292
1788516924,9,22,0,0,7,0.2164,0.2179
1788516924,9,23,1,0,7,0.1583,0.1426
1788516924,9,24,0,0,7,0.2419,0.2197
1788516924,9,25,1,0,7,0.1838,0.1662
1788516924,9,26,0,0,7,0.1672,0.1506
1788516924,9,27,1,0,7,0.2560,0.2313
1788516924,9,28,0,0,7,0.1947,0.1746
1788516924,9,29,1,0,7,0.2487,0.2259
1788516924,9,30,0,0,7,0.2312,0.2095
1788516924,9,31,1,0,7,0.2979,0.2710
1788516924,9,32,0,0,7,0.3501,0.3073
1788516924,9,33,1,0,7,0.3405,0.3111
1788516924,9,34,0,0,7,0.2662,0.2423
1788516924,9,35,1,0,7,0.3288,0.2998
1788516924,9,36,0,0,7,0.4220,0.3866
1788516924,9,37,1,0,6,0.3219,0.2970
1788516924,9,38,0,0,4,0.1782,0.1613
1788516924,9,39,1,0,4,0.2231,0.2023
1788516924,9,40,0,0,3,0.2207,0.1899
1788516924,9,41,1,0,2,0.1416,0.1274
1788516924,9,42,0,0,2,0.1949,0.2068
1788516924,9,43,1,0,1,0.1320,0.1164
1788516924,10,0,0,0,7,0.5745,0.5275
1788516924,10,1,1,0,7,0.9860,0.9057
1788516924,10,2,0,0,7,0.3186,0.2913
1788516924,10,3,1,1,7,3.5523,3.2740
1788516924,10,4,0,0,7,0.9385,0.8549
1788516924,10,5,1,0,7,0.8902,0.1083
1788516924,10,6,0,0,7,0.6500,1.3739
1788516924,10,7,1,0,7,0.6431,0.5979
1788516924,10,8,0,0,7,0.2910,0.2639
1788516924,10,9,1,0,7,0.3999,0.3688
1788516924,10,10,0,0,7,0.9021,0.7782
1788516924,10,11,1,0,7,1.1187,1.0276
1788516924,10,12,0,0,7,0.8999,0.8225
1788516924,10,13,1,0,7,0.6422,0.5775
1788516924,10,14,0,0,7,0.3515,0.3229
1788516924,10,15,1,0,7,0.2126,0.1905
1788516924,10,16,0,0,7,0.1841,0.1679
1788516924,10,17,1,0,7,0.1630,0.1488
1788516924,10,18,0,0,7,0.1738,0.1590
1788516924,10,19,1,0,7,0.1634,0.1527
1788516924,10,20,0,0,7,0.1610,0.1386
1788516924,10,21,1,0,7,0.1432,0.1272
1788516924,11,0,0,0,7,0.3503,0.3184
1788516924,11,1,1,0,7,0.6390,0.5887
1788516924,11,2,0,0,7,0.5032,0.4619
1788516924,11,3,1,0,7,0.9403,0.8620
1788516924,11,4,0,0,7,0.3625,0.3313
1788516924,11,5,1,1,7,4.2013,3.8771
1788516924,11,6,0,0,7,0.4867,0.4343
1788516924,11,7,1,0,7,0.4347,0.3991
1788516924,11,8,0,0,7,0.3631,0.3303
1788516924,11,9,1,1,7,1.5426,1.4271
1788516924,11,10,0,0,7,0.4773,0.3567
1788516924,11,11,1,1,7,1.1865,1.0861
1788516924,11,12,0,0,7,0.2519,0.2240
1788516924,11,13,1,0,7,0.3651,0.3304
1788516924,11,14,0,0,7,0.3702,0.3325
1788516924,11,15,1,0,7,0.5321,0.4835
1788516924,11,16,0,0,7,0.2419,0.2114
1788516924,11,17,1,0,7,0.2809,0.2549
1788516924,11,18,0,0,7,0.1844,0.1621
1788516924,11,19,1,0,7,0.1818,0.1622
1788516924,11,20,0,0,7,0.1511,0.1455
1788516924,11,21,1,0,7,0.1842,0.1664
1788516924,11,22,0,0,7,0.1355,0.1227
1788516924,11,23,1,0,7,0.1382,0.1219
1788516924,11,24,0,0,7,0.1145,0.1023
1788516924,11,25,1,0,7,0.1376,0.1220
1788516924,11,26,0,0,7,0.1165,0.1049
1788516924,11,27,1,0,7,0.1400,0.1294
1788516924,11,28,0,0,7,0.1605,0.1434
1788516924,12,0,0,0,7,0.5592,0.5115
1788516924,12,1,1,0,7,1.0003,0.9138
1788516924,12,2,0,0,7,0.3117,0.2772
1788516924,12,3,1,0,7,0.4087,0.3636
1788516924,12,4,0,0,7,0.1808,0.1680
1788516924,12,5,1,0,7,0.4265,0.3902
1788516924,12,6,0,0,7,0.5236,0.4759
1788516924,12,7,1,0,7,0.2145,0.1945
1788516924,12,8,0,0,7,0.2189,0.1988
1788516924,12,9,1,1,7,0.5788,0.5301
1788516924,12,10,0,0,7,0.2466,0.2285
1788516924,12,11,1,0,7,0.2096,0.1900
1788516924,12,12,0,0,7,0.2170,0.1969
1788516924,12,13,1,0,7,0.2237,0.2030
1788516924,12,14,0,0,7,0.1638,0.1476
1788516924,12,15,1,0,7,0.2258,0.2020
1788516924,12,16,0,0,7,0.1716,0.1493
1788516924,12,17,1,0,7,0.2039,0.1848
1788516924,12,18,0,0,7,0.1887,0.1706
1788516924,12,19,1,1,7,0.7448,0.6867
1788516924,12,20,0,0,7,0.1744,0.1544
1788516924,12,21,1,0,7,0.1609,0.1454
1788516924,12,22,0,0,7,0.1808,0.1638
1788516924,12,23,1,0,7,0.1476,0.1347
1788516924,12,24,0,0,7,0.2063,0.1872
1788516924,12,25,1,0,7,0.1845,0.1667
1788516924,12,26,0,0,7,0.1631,0.1474
1788516924,12,27,1,0,7,0.1758,0.1551
1788516924,12,28,0,0,7,0.1746,0.1580
1788516924,12,29,1,0,7,0.1528,0.1383
1788516924,12,30,0,0,7,0.1516,0.1362
1788516924,12,31,1,0,7,0.1443,0.1297
1788516924,12,32,0,0,7,0.1249,0.1116
1788516924,12,33,1,0,7,0.1436,0.1288
1788516924,12,34,0,0,7,0.1223,0.1096
1788516924,12,35,1,0,7,0.1796,0.1615
1788516924,12,36,0,0,7,0.1196,0.1068
1788516924,13,0,0,1,7,7.9005,7.2592
1788516924,13,1,1,0,7,1.5942,1.4187
1788516924,13,2,0,0,7,0.9247,0.8307
1788516924,13,3,1,0,7,0.7453,0.6660
1788516924,13,4,0,0,7,0.7539,0.6729
1788516924,13,5,1,0,7,0.5591,0.4982
1788516924,13,6,0,0,7,1.0444,0.9346
1788516924,13,7,1,0,7,0.3364,0.2964
1788516924,13,8,0,0,7,0.3417,0.2856
1788516924,13,9,1,0,7,0.2669,0.2393
1788516924,13,10,0,0,7,0.3250,0.2955
1788516924,13,11,1,0,7,0.2369,0.2149
1788516924,13,12,0,0,7,0.2147,0.1942
1788516924,13,13,1,0,7,0.2939,0.2512
1788516924,13,14,0,0,7,0.3276,0.2819
1788516924,13,15,1,0,7,0.3064,0.2793
1788516924,13,16,0,0,7,0.4270,0.3903
1788516924,13,17,1,0,7,0.3379,0.3016
1788516924,13,18,0,0,7,0.5170,0.4722
1788516924,13,19,1,0,7,0.2746,0.2452
1788516924,13,20,0,0,7,0.2650,0.2443
1788516924,13,21,1,0,7,0.9554,0.8801
1788516924,13,22,0,0,7,0.4078,0.3447
1788516924,13,23,1,0,7,0.6860,0.3788
1788516924,13,24,0,1,7,1.4398,1.3223
1788516924,13,25,1,0,7,0.3254,0.2916
1788516924,13,26,0,0,7,0.2731,0.2445
1788516924,13,27,1,0,7,0.2168,0.1995
1788516924,13,28,0,0,7,0.2312,0.2083
1788516924,13,29,1,0,7,0.2348,0.2137
1788516924,13,30,0,0,7,0.3135,0.2868
1788516924,13,31,1,0,7,0.3032,0.2754
1788516924,13,32,0,0,7,0.2856,0.2603
1788516924,13,33,1,0,7,0.2012,0.1838
1788516924,13,34,0,0,7,0.3158,0.2867
1788516924,13,35,1,0,6,0.2203,0.1841
1788516924,13,36,0,0,5,0.2462,0.2187
1788516924,13,37,1,0,5,0.1506,0.1353
1788516924,13,38,0,0,4,0.2001,0.1810
1788516924,13,39,1,0,4,0.1427,0.1280
1788516924,13,40,0,0,2,0.1120,0.0997
1788516924,13,41,1,0,2,0.0970,0.0858
1788516924,13,42,0,0,2,0.1108,0.0986
1788516924,13,43,1,0,2,0.0962,0.0843
1788516924,13,44,0,0,2,0.1122,0.0976
1788516924,13,45,1,0,2,0.0947,0.0840
1788516924,14,0,0,0,7,1.2361,1.1384
1788516924,14,1,1,0,7,0.6466,0.5938
1788516924,14,2,0,0,7,1.1656,1.0715
1788516924,14,3,1,0,7,0.4707,0.4317
1788516924,14,4,0,0,7,0.9569,0.8747
1788516924,14,5,1,0,7,0.5887,0.5347
1788516924,14,6,0,0,7,0.3400,0.3137
1788516924,14,7,1,0,7,0.2906,0.2654
1788516924,14,8,0,0,7,0.3318,0.3008
1788516924,14,9,1,0,7,0.2924,0.2666
1788516924,14,10,0,0,7,0.2654,0.2412
1788516924,14,11,1,0,7,0.2716,0.2478
1788516924,14,12,0,0,7,0.4536,0.4137
1788516924,14,13,1,0,7,0.3846,0.3517
1788516924,14,14,0,0,7,0.3656,0.3319
1788516924,14,15,1,2,7,2.7833,2.5719
1788516924,14,16,0,0,7,0.5638,0.4975
1788516924,14,17,1,1,7,2.2813,2.0786
1788516924,14,18,0,0,7,0.6951,0.6423
1788516924,14,19,1,0,7,0.8462,0.7742
1788516924,14,20,0,0,7,0.4311,0.3962
1788516924,14,21,1,0,7,0.3906,0.3521
