run,game,turn,seat,blanks,rack_tiles,wall_ms,cpu_ms
1788517029,7,21,1,0,7,0.3076,0.2806
1788517029,7,22,0,0,7,0.4756,0.4351
1788517029,7,23,1,0,7,0.2609,0.2300
1788517029,7,24,0,0,7,0.2308,0.2121
1788517029,7,25,1,0,7,0.3606,0.3318
1788517029,7,26,0,1,7,1.9857,1.8461
1788517029,7,27,1,1,7,2.8186,2.6326
1788517029,7,28,0,0,7,0.2561,0.2333
1788517029,7,29,1,0,7,0.2403,0.2213
1788517029,7,30,0,0,7,0.2728,0.2508
1788517029,7,31,1,0,7,0.2240,0.2128
1788517029,7,32,0,0,7,0.1649,0.1510
1788517029,7,33,1,0,7,0.2052,0.1864
1788517029,7,34,0,0,7,0.1693,0.1552
1788517029,7,35,1,0,7,0.2332,0.2022
1788517029,7,36,0,0,7,0.1930,0.1749
1788517029,7,37,1,0,7,0.1844,0.1692
1788517029,7,38,0,0,7,0.2336,0.2155
1788517029,7,39,1,0,7,0.1868,0.1692
1788517029,7,40,0,0,7,0.1881,0.1732
1788517029,7,41,1,0,6,0.2109,0.1932
1788517029,7,42,0,0,6,0.1792,0.1619
1788517029,7,43,1,0,3,0.1394,0.1272
1788517029,7,44,0,0,5,0.1738,0.1615
1788517029,7,45,1,0,2,0.1063,0.0957
1788517029,7,46,0,0,3,0.1473,0.1324
1788517029,7,47,1,0,2,0.1033,0.0932
1788517029,7,48,0,0,2,0.1071,0.0964
1788517029,7,49,1,0,2,0.1033,0.0931
1788517029,7,50,0,0,2,0.1055,0.0953
1788517029,7,51,1,0,2,0.1043,0.0923
1788517029,7,52,0,0,2,0.1540,0.1051
1788517029,8,0,0,0,7,0.4310,0.3983
1788517029,8,1,1,0,7,1.0439,0.9745
1788517029,8,2,0,1,7,5.5403,5.1838
1788517029,8,3,1,0,7,0.7937,0.7398
1788517029,8,4,0,0,7,0.4941,0.4781
1788517029,8,5,1,0,7,0.6904,0.6368
1788517029,8,6,0,0,7,0.7284,0.6796
1788517029,8,7,1,0,7,0.3743,0.3439
1788517029,8,8,0,0,7,0.4271,0.3901
1788517029,8,9,1,0,7,0.4457,0.4177
1788517029,8,10,0,0,7,0.3291,0.2988
1788517029,8,11,1,0,7,0.2229,0.2061
1788517029,8,12,0,0,7,0.1687,0.1554
1788517029,8,13,1,0,7,0.2545,0.2362
1788517029,8,14,0,0,7,0.2688,0.2441
1788517029,8,15,1,0,7,0.2912,0.2679
1788517029,8,16,0,0,7,0.1653,0.1532
1788517029,8,17,1,0,7,0.2643,0.2453
1788517029,8,18,0,0,7,0.1821,0.1681
1788517029,8,19,1,0,7,0.2345,0.2171
1788517029,8,20,0,0,7,0.1438,0.1305
1788517029,8,21,1,0,7,0.1805,0.1646
1788517029,8,22,0,0,7,0.1671,0.1547
1788517029,8,23,1,0,7,0.1609,0.1484
1788517029,8,24,0,0,7,0.1401,0.1289
1788517029,8,25,1,0,7,0.1823,0.1683
1788517029,8,26,0,0,7,0.1988,0.1840
1788517029,8,27,1,0,7,0.1933,0.1768
1788517029,8,28,0,0,7,0.2948,0.2634
1788517029,8,29,1,1,7,0.9291,0.8683
1788517029,8,30,0,0,7,0.2865,0.2611
1788517029,8,31,1,0,7,0.2157,0.1987
1788517029,8,32,0,0,6,0.2030,0.1797
1788517029,8,33,1,0,5,0.1821,0.1666
1788517029,8,34,0,0,5,0.1888,0.1726
1788517029,8,35,1,0,4,0.1859,0.1697
1788517029,8,36,0,0,3,0.1576,0.1383
1788517029,8,37,1,0,3,0.1592,0.1451
1788517029,8,38,0,0,2,0.1483,0.1346
1788517029,8,39,1,0,1,0.1197,0.1078
1788517029,8,40,0,0,1,0.0977,0.0885
1788517029,8,41,1,0,1,0.0908,0.0812
1788517029,8,42,0,0,1,0.0918,0.0822
1788517029,8,43,1,0,1,0.0907,0.0811
1788517029,8,44,0,0,1,0.0919,0.0823
1788517029,9,0,0,0,7,0.1704,0.1559
1788517029,9,1,1,0,7,0.3480,0.3182
1788517029,9,2,0,0,7,0.5632,0.5243
1788517029,9,3,1,0,7,0.1687,0.1540
1788517029,9,4,0,0,7,0.2785,0.2569
1788517029,9,5,1,0,7,0.1984,0.1783
1788517029,9,6,0,0,7,0.3484,0.3217
1788517029,9,7,1,0,7,0.3050,0.2755
1788517029,9,8,0,0,7,0.2654,0.2374
1788517029,9,9,1,1,7,5.7478,5.3811
1788517029,9,10,0,0,7,0.5224,0.2915
1788517029,9,11,1,0,7,0.2789,0.2513
1788517029,9,12,0,0,7,0.2350,0.2163
1788517029,9,13,1,0,7,0.2642,0.2452
1788517029,9,14,0,0,7,0.2318,0.2135
1788517029,9,15,1,0,7,0.3645,0.3329
1788517029,9,16,0,0,7,0.2847,0.2725
1788517029,9,17,1,0,7,0.2118,0.1949
1788517029,9,18,0,0,7,0.3032,0.2803
1788517029,9,19,1,0,7,0.2196,0.2017
1788517029,9,20,0,1,7,0.8065,0.7437
1788517029,9,21,1,0,7,0.2090,0.1899
1788517029,9,22,0,0,7,0.1905,0.1752
1788517029,9,23,1,0,7,0.1540,0.1405
1788517029,9,24,0,0,7,0.2251,0.2075
1788517029,9,25,1,0,7,0.2696,0.2337
1788517029,9,26,0,0,7,0.1941,0.1842
1788517029,9,27,1,0,7,0.4408,0.4179
