run,game,turn,seat,blanks,rack_tiles,wall_ms,cpu_ms
1788516948,5,24,0,0,7,0.3538,0.3522
1788516948,5,25,1,0,7,0.5293,0.5288
1788516948,5,26,0,0,7,0.3119,0.3115
1788516948,5,27,1,0,7,0.5421,0.5425
1788516948,5,28,0,0,7,0.2735,0.2730
1788516948,5,29,1,0,7,0.5130,0.5143
1788516948,5,30,0,0,7,0.3408,0.3403
1788516948,5,31,1,1,6,0.8925,0.8925
1788516948,5,32,0,0,6,0.2219,0.2216
1788516948,5,33,1,0,5,0.2778,0.2764
1788516948,5,34,0,0,6,0.2457,0.2461
1788516948,5,35,1,0,4,0.2578,0.2575
1788516948,5,36,0,0,6,0.2688,0.2684
1788516948,5,37,1,0,3,53.1961,0.2843
1788516948,5,38,0,0,5,0.3621,0.3574
1788516948,5,39,1,0,1,0.1443,0.1401
1788516948,6,0,0,0,7,0.1551,0.1506
1788516948,6,1,1,0,7,1.6796,1.6738
1788516948,6,2,0,0,7,1.5030,1.4420
1788516948,6,3,1,0,7,1.5729,1.5651
1788516948,6,4,0,0,7,2.9837,2.9818
1788516948,6,5,1,0,7,0.8602,0.8612
1788516948,6,6,0,0,7,0.6837,0.6819
1788516948,6,7,1,0,7,0.3993,0.3995
1788516948,6,8,0,0,7,0.6240,0.6222
1788516948,6,9,1,0,7,0.3316,0.3322
1788516948,6,10,0,0,7,0.4123,0.4110
1788516948,6,11,1,0,7,0.4153,0.4160
1788516948,6,12,0,0,7,0.3723,0.3707
1788516948,6,13,1,0,7,0.3188,0.3168
1788516948,6,14,0,0,7,0.2841,0.2910
1788516948,6,15,1,0,7,0.2861,0.2854
1788516948,6,16,0,0,7,0.2764,0.2758
1788516948,6,17,1,0,7,0.3196,0.3184
1788516948,6,18,0,0,7,0.2318,0.2313
1788516948,6,19,1,0,7,0.3207,0.3191
1788516948,6,20,0,0,7,0.3004,0.2989
1788516948,6,21,1,0,7,0.3213,0.3217
1788516948,6,22,0,0,7,0.3071,0.3065
1788516948,6,23,1,0,7,0.3662,0.3636
1788516948,6,24,0,0,7,0.3635,0.3642
1788516948,6,25,1,0,7,0.3181,0.3170
1788516948,6,26,0,0,7,0.5630,0.5644
1788516948,6,27,1,0,7,0.2890,0.2885
1788516948,6,28,0,0,7,0.2976,0.2898
1788516948,6,29,1,0,7,0.3943,0.3949
1788516948,6,30,0,0,7,0.4817,0.4783
1788516948,6,31,1,0,7,0.6906,0.6911
1788516948,6,32,0,0,7,0.4459,0.4449
1788516948,6,33,1,0,7,0.5153,0.5157
1788516948,6,34,0,0,7,1.0462,1.0474
1788516948,6,35,1,0,7,1.4439,1.4401
1788516948,6,36,0,0,7,0.9212,0.9256
1788516948,6,37,1,1,7,7.4307,7.4237
1788516948,6,38,0,1,7,2.4886,2.4866
1788516948,6,39,1,0,6,0.5987,0.6013
1788516948,6,40,0,0,5,0.3326,0.3192
1788516948,6,41,1,0,5,0.6393,0.6376
1788516948,6,42,0,0,4,0.3026,0.3018
1788516948,6,43,1,0,2,0.2067,0.2047
1788516948,6,44,0,0,2,0.2139,0.2182
1788516948,6,45,1,0,1,0.2050,0.2034
1788516948,7,0,0,0,7,1.0369,1.0352
1788516948,7,1,1,0,7,2.1506,2.1482
1788516948,7,2,0,0,7,1.9729,1.9707
1788516948,7,3,1,0,7,1.0146,1.0127
1788516948,7,4,0,0,7,0.9207,0.9189
1788516948,7,5,1,0,7,57.1510,57.1331
1788516948,7,6,0,0,7,0.9532,0.9532
1788516948,7,7,1,0,7,0.8320,0.8308
1788516948,7,8,0,0,7,1.1450,1.1449
1788516948,7,9,1,0,7,0.7892,0.6483
1788516948,7,10,0,0,7,0.4679,0.4635
1788516948,7,11,1,0,7,0.4852,0.4498
1788516948,7,12,0,0,7,0.4092,0.4054
1788516948,7,13,1,0,7,0.8165,0.8137
1788516948,7,14,0,0,7,0.5939,0.5948
1788516948,7,15,1,0,7,0.5862,0.5768
1788516948,7,16,0,0,7,0.7689,0.7654
1788516948,7,17,1,0,7,0.3533,0.3526
1788516948,7,18,0,0,7,0.4108,0.4439
1788516948,7,19,1,0,7,0.2995,0.2989
1788516948,7,20,0,0,7,0.3316,0.3313
1788516948,7,21,1,0,7,0.4200,0.4369
1788516948,7,22,0,0,7,0.2768,0.2758
1788516948,7,23,1,0,7,0.3402,0.3392
1788516948,7,24,0,0,7,0.4012,0.3847
1788516948,7,25,1,0,7,0.6578,0.6585
1788516948,7,26,0,1,7,4.6603,4.6549
1788516948,7,27,1,1,7,6.4180,6.4108
1788516948,7,28,0,0,7,0.4512,0.4501
1788516948,7,29,1,0,7,0.3806,0.3792
1788516948,7,30,0,0,7,0.3117,0.3470
1788516948,7,31,1,0,7,0.3611,0.3569
1788516948,7,32,0,0,7,0.2659,0.2654
1788516948,7,33,1,0,7,0.5329,0.4249
1788516948,7,34,0,0,7,0.3118,0.3046
1788516948,7,35,1,0,7,0.3902,0.3919
1788516948,7,36,0,0,7,0.3949,0.3951
1788516948,7,37,1,0,7,0.3919,0.4072
1788516948,7,38,0,0,7,0.4703,0.4703
1788516948,7,39,1,0,7,1.2802,0.4949
1788516948,7,40,0,0,7,0.3426,0.3436
1788516948,7,41,1,0,6,0.3594,0.3468
1788516948,7,42,0,0,6,0.3264,0.3252
1788516948,7,43,1,0,3,0.2352,0.2358
1788516948,7,44,0,0,5,0.2893,0.2891
1788516948,7,45,1,0,2,0.1314,0.1311
1788516948,7,46,0,0,3,0.2368,0.2362
1788516948,7,47,1,0,2,0.1314,0.1303
1788516948,7,48,0,0,2,0.1680,0.1719
1788516948,7,49,1,0,2,0.1400,0.1396
1788516948,7,50,0,0,2,0.1434,0.1466
1788516948,7,51,1,0,2,0.1300,0.1332
1788516948,7,52,0,0,2,0.1389,0.1417
1788516948,8,0,0,0,7,0.8194,0.8194
1788516948,8,1,1,0,7,2.2837,2.2815
1788516948,8,2,0,1,7,9.9038,9.8895
1788516948,8,3,1,0,7,1.1511,1.1500
1788516948,8,4,0,0,7,0.5191,0.5184
1788516948,8,5,1,0,7,1.2815,1.2810
1788516948,8,6,0,0,7,1.4495,1.4473
1788516948,8,7,1,0,7,51.3552,51.3574
1788516948,8,8,0,0,7,0.8939,0.8959
1788516948,8,9,1,0,7,0.8506,0.8515
1788516948,8,10,0,0,7,0.6756,0.6729
1788516948,8,11,1,0,7,0.4038,0.4035
1788516948,8,12,0,0,7,0.2691,0.2684
1788516948,8,13,1,0,7,0.5482,0.5494
1788516948,8,14,0,0,7,0.4869,0.4859
1788516948,8,15,1,0,7,0.6186,0.6189
1788516948,8,16,0,0,7,0.2721,0.2719
1788516948,8,17,1,0,7,0.5823,0.5833
1788516948,8,18,0,0,7,0.3069,0.3065
1788516948,8,19,1,0,7,0.5155,0.5127
1788516948,8,20,0,0,7,0.2148,0.2143
1788516948,8,21,1,0,7,0.3055,0.3046
1788516948,8,22,0,0,7,0.2580,0.2636
1788516948,8,23,1,0,7,0.3000,0.3000
1788516948,8,24,0,0,7,0.2227,0.2218
1788516948,8,25,1,0,7,0.3384,0.3379
1788516948,8,26,0,0,7,0.3799,0.3803
1788516948,8,27,1,0,7,0.3317,0.3311
1788516948,8,28,0,0,7,0.4744,0.4730
1788516948,8,29,1,1,7,2.0853,2.0567
1788516948,8,30,0,0,7,0.5180,0.5174
1788516948,8,31,1,0,7,0.3663,0.3649
1788516948,8,32,0,0,6,0.3249,0.3247
1788516948,8,33,1,0,5,0.2298,0.2290
1788516948,8,34,0,0,5,0.2475,0.2469
1788516948,8,35,1,0,4,0.2631,0.2621
1788516948,8,36,0,0,3,0.1704,0.1739
1788516948,8,37,1,0,3,0.1853,0.1890
1788516948,8,38,0,0,2,0.1311,0.1346
1788516948,8,39,1,0,1,0.0927,0.0958
1788516948,8,40,0,0,1,0.1036,0.1065
1788516948,8,41,1,0,1,0.0912,0.0942
1788516948,8,42,0,0,1,0.0928,0.0962
1788516948,8,43,1,0,1,0.1092,0.1127
1788516948,8,44,0,0,1,0.0932,0.0964
1788516948,9,0,0,0,7,0.2589,0.2581
1788516948,9,1,1,0,7,0.7813,0.7814
1788516948,9,2,0,0,7,1.3274,1.3281
1788516948,9,3,1,0,7,0.3578,0.2934
1788516948,9,4,0,0,7,0.4818,0.4813
1788516948,9,5,1,0,7,0.3320,0.3305
1788516948,9,6,0,0,7,0.4109,0.4117
1788516948,9,7,1,0,7,0.5308,0.5303
1788516948,9,8,0,0,7,0.3643,0.3646
1788516948,9,9,1,1,7,11.3228,11.3137
1788516948,9,10,0,0,7,0.3324,0.3219
1788516948,9,11,1,0,7,0.4140,0.4140
1788516948,9,12,0,0,7,0.3331,0.3324
1788516948,9,13,1,0,7,0.3091,0.3075
1788516948,9,14,0,0,7,0.4239,0.4238
1788516948,9,15,1,0,7,0.3747,0.3739
1788516948,9,16,0,0,7,0.5054,0.5061
1788516948,9,17,1,0,7,0.3672,0.3665
1788516948,9,18,0,0,7,0.6147,0.6150
